target_id,star_id,koi_period,period_err,depth,depth_err,duration,duration_err,koi_smass,koi_srad,koi_prad
432152,70470,6.379998287,0.002003454,0.000232908,1.20E-05,0.171419654,0.004092086,1.551,1.646,2.739854137
432204,31102,17.96508726,0.000506879,0.00297152,2.68E-05,0.286706117,0.001060476,1.206,1.542,9.168093069
432342,33285,4.182199874,0.000472272,0.001975849,3.61E-05,0.077272099,0.000969044,0.875,0.965,4.678530621
432422,43816,4.715181858,0.004130016,5.82E-05,8.20E-06,0.113064334,0.008915638,1.164,1.314,1.09306403
432559,35200,30.63732479,0.002343319,0.000543613,2.61E-05,0.241284907,0.004732278,1.048,1.116,2.838013071
432600,49725,3.07542209,0.0023498,0.000155835,1.58E-05,0.072895322,0.005063476,0.701,0.689,0.938117268
432635,26418,10.55337546,0.000586686,0.001880761,2.89E-05,0.189081875,0.0013885,1.018,0.983,4.649707249
432749,13158,8.875812309,0.001280436,0.000343593,1.64E-05,0.105459599,0.002967756,0.943,0.993,2.007598198
432751,29132,5.384008815,0.000340463,0.001315802,1.56E-05,0.099609109,0.000712279,0.835,0.794,3.141384617
433182,76351,6.741250632,0.001126182,0.000289554,1.09E-05,0.101742591,0.002267068,0.8,0.735,1.364136349
433212,34531,27.29557277,0.004186022,0.000390345,3.77E-05,0.220535439,0.009039213,0.853,0.999,2.152756376
433271,11761,3.72496901,0.002227375,0.000183432,1.50E-05,0.080705242,0.004314306,0.677,0.659,0.973481757
433274,8342,240.9870698,0.006859662,0.000452275,4.95E-05,0.386355635,0.014485739,0.902,0.954,2.212865821
433401,69359,14.18444889,0.000721483,0.000359512,5.28E-06,0.266587447,0.001528964,1.189,1.927,3.985140445
433492,49534,11.69282937,0.002367001,0.000155232,8.61E-06,0.202502311,0.00486002,1.218,1.58,2.147106693
433509,32734,29.30215651,0.000506449,0.000577029,8.03E-06,0.158920113,0.00109948,0.828,0.908,2.378974915
433648,79246,13.19060282,0.000851712,0.000507346,1.40E-05,0.119009671,0.001828911,0.711,0.694,1.704971455
433654,3204,80.60190132,0.004042388,0.000394336,2.98E-05,0.255058422,0.007779418,0.964,1.007,2.181062564
433726,47692,13.85023973,0.002358357,0.000202221,9.30E-06,0.288108866,0.004827023,0.963,0.962,1.492084798
433791,16892,27.79503615,0.000819146,0.001243702,1.99E-05,0.270378884,0.0017525,1.008,1.355,5.21198019
478,39522,3.162648029,0.000400795,0.000545507,2.09E-05,0.02721798,0.000993545,1.055,1.022,2.603492352
478,39522,13.1070836,0.000388616,0.001179095,1.11E-05,0.180365368,0.000796119,1.055,1.022,3.827635085
2050,16490,17.6365061,0.004367807,0.000332696,3.57E-05,0.173518374,0.008718225,0.927,0.898,1.786511264
2050,16490,33.33598889,0.005455872,0.000332708,5.24E-05,0.154808378,0.012186644,0.927,0.898,1.786542877
3572,32400,6.93893884,0.001394429,0.000422655,2.01E-05,0.112037416,0.003020358,0.85,0.838,1.879067081
3572,32400,15.36572433,0.001843013,0.000470535,2.79E-05,0.127272992,0.004088051,0.85,0.838,1.982646456
3593,10039,12.34048521,0.000681075,0.001427659,2.94E-05,0.14754643,0.001549337,0.745,0.727,2.996070587
3593,10039,114.5234301,0.00484151,0.000770999,7.46E-05,0.236847522,0.009862405,0.745,0.727,2.201742458
3900,67109,3.299455795,0.00201498,0.000405935,3.08E-05,0.091164215,0.004308575,0.93,1.057,2.322783772
3900,67109,6.409944384,0.002509689,0.000460945,4.33E-05,0.089804401,0.005380993,0.93,1.057,2.475168104
4933,23801,3.195841478,0.001004895,0.000120658,3.93E-06,0.148351234,0.002354575,0.834,1.341,1.606618293
4933,23801,7.513099672,0.001189067,0.000174154,5.23E-06,0.194568916,0.002544817,0.834,1.341,1.930194078
5561,22939,10.39286116,0.000184907,0.002114517,1.17E-05,0.132560081,0.000408699,1.032,1.067,5.351497691
5561,22939,19.50132221,0.000625571,0.000890837,1.68E-05,0.119146245,0.001320313,1.032,1.067,3.473513223
5610,61526,5.04264376,0.000539781,0.000368883,6.36E-06,0.118089101,0.001120287,0.871,0.846,1.772229164
5610,61526,45.28095375,0.000740579,0.000882492,1.45E-05,0.206886277,0.00150343,0.871,0.846,2.741138375
5678,46906,3.891619624,0.000701604,0.000695379,2.69E-05,0.061527893,0.001772071,0.896,0.856,2.462010899
5678,46906,15.02965587,0.000815399,0.00134243,3.89E-05,0.105151328,0.001857531,0.896,0.856,3.420778521
6132,60275,13.1656584,0.004605205,0.000180882,1.91E-05,0.180536603,0.00860597,1.035,1.067,1.565192377
6132,60275,32.80725801,0.005007802,0.00023976,2.91E-05,0.191071715,0.010425602,1.035,1.067,1.802012541
6899,32893,4.088351342,0.000316435,0.000454941,4.37E-06,0.12086581,0.000633871,1.101,1.218,2.833546215
6899,32893,7.829892509,0.000233657,0.000837601,5.24E-06,0.163532994,0.000495985,1.101,1.218,3.844777235
7195,50555,20.58383599,0.002087099,0.000483145,2.26E-05,0.22731906,0.004408167,0.994,1.071,2.567636787
7195,50555,233.9953668,0.006541487,0.000601143,5.79E-05,0.408048183,0.013442868,0.994,1.071,2.864071278
7348,42014,8.482107715,0.003162677,0.000293621,2.40E-05,0.170010372,0.006485248,0.874,1.1,2.05585221
7348,42014,12.3510932,0.00137164,0.000848475,3.98E-05,0.096373176,0.002901016,0.874,1.1,3.494762173
7629,71174,27.66198961,0.000810267,0.000533897,8.59E-06,0.246876148,0.001589468,1.086,1.097,2.764654187
7629,71174,84.41302372,0.005391852,0.000141582,1.32E-05,0.349598015,0.010955229,1.086,1.097,1.423693211
7821,58100,4.034499509,0.002836593,0.000114575,1.16E-05,0.11082554,0.006324292,0.932,1.075,1.255045425
7821,58100,135.4567805,0.001788739,0.001349424,3.43E-05,0.413048976,0.003607821,0.932,1.075,4.30712975
7978,38039,4.423342397,0.001853305,0.000206993,1.26E-05,0.115803338,0.003892336,0.881,0.923,1.448388508
7978,38039,99.45132984,0.004952003,0.000458279,4.40E-05,0.24118608,0.009742776,0.881,0.923,2.155122388
8137,29322,9.723083778,0.001365016,0.000439388,1.42E-05,0.181430376,0.002680337,1.163,1.174,2.684093036
8137,29322,22.00641867,0.000586611,0.001545153,2.30E-05,0.163737575,0.001268803,1.163,1.174,5.033373961
8367,65437,3.614972728,0.000149817,0.002332088,9.89E-06,0.08137646,0.000226723,0.621,0.632,3.32885504
8367,65437,18.31849503,0.000702068,0.001236492,1.74E-05,0.146803885,0.001056704,0.621,0.632,2.423919081
8914,50020,46.2856373,0.000460967,0.002125825,1.86E-05,0.246958037,0.000909408,0.896,0.914,4.596372674
8914,50020,111.1755376,0.00194494,0.000725535,2.49E-05,0.335538539,0.004133845,0.896,0.914,2.68522571
9038,41746,6.248258576,0.003465714,1.81E-05,1.61E-06,0.17392996,0.007010867,1.226,1.589,0.736905584
9038,41746,10.36825657,0.000492547,0.000159909,2.13E-06,0.156486397,0.001026143,1.226,1.589,2.191624695
9113,18523,3.803425918,0.002370778,2.39E-05,2.04E-06,0.096234341,0.004940595,0.93,1.066,0.568386475
9113,18523,4.584486062,0.000982806,6.63E-05,2.09E-06,0.118187683,0.002032876,0.93,1.066,0.946377332
9236,23117,3.506186354,0.000840311,0.000264435,6.24E-06,0.144741562,0.001708415,1.293,1.534,2.720756915
9236,23117,15.50341833,0.002217782,0.000231904,1.03E-05,0.27968972,0.004617968,1.293,1.534,2.547916364
9263,57500,4.032127447,0.00020604,0.001780795,1.36E-05,0.093492673,0.000442701,0.88,0.825,3.797223586
9263,57500,12.24321936,0.000662688,0.001002898,2.11E-05,0.115402197,0.001392284,0.88,0.825,2.849624793
9921,67762,3.387037968,0.000441713,0.001046762,2.57E-05,0.06231128,0.001129289,0.86,0.854,3.013611234
9921,67762,59.72435334,0.003242117,0.000792665,5.07E-05,0.242944642,0.00634833,0.86,0.854,2.62245421
10167,22418,24.0082406,0.000783154,0.001671424,2.59E-05,0.275313026,0.001705143,1.103,1.273,5.676453282
10167,22418,66.08182389,0.004139029,0.000542073,4.18E-05,0.290893936,0.008687065,1.103,1.273,3.232679704
10359,43576,4.769100776,0.000218957,0.001108654,7.41E-06,0.146018091,0.000492648,1.052,1.279,4.644873564
10359,43576,11.18258725,0.002813056,0.000147485,1.03E-05,0.195481578,0.005960436,1.052,1.279,1.694139665
10532,42674,7.660902088,0.000631157,0.000332184,3.58E-05,0.074088384,0.005477493,0.624,0.627,1.246413861
10532,42674,15.18943484,0.000656008,0.00020198,4.97E-05,0.076218014,0.012743252,0.624,0.627,0.971912077
10610,49124,4.56339776,0.000848548,0.000478369,1.47E-05,0.107179475,0.001927436,1.019,1.151,2.745756578
10610,49124,11.38832982,0.001210361,0.000590216,1.66E-05,0.201837113,0.002477971,1.019,1.151,3.049904033
10861,36018,47.94442774,0.001398055,0.000353343,8.67E-06,0.377722471,0.00305744,1.131,1.486,3.046649992
10861,36018,271.9328296,0.001402529,0.001247163,1.59E-05,0.715811851,0.002714556,1.131,1.486,5.723817881
11036,30464,8.443341414,4.65E-05,0.003069576,4.14E-06,0.136635426,9.82E-05,0.818,0.892,5.390255731
11036,30464,16.88583294,0.000127572,0.001780614,5.16E-06,0.182540744,0.000251764,0.818,0.892,4.105395645
11627,7501,48.96749979,0.000274939,0.002092812,1.40E-05,0.16649108,0.000582305,0.875,0.856,4.271143259
11627,7501,234.9081886,0.001071034,0.001449756,2.40E-05,0.335767484,0.00231876,0.875,0.856,3.554893353
12132,72826,5.172196042,0.000683268,0.000492758,7.99E-06,0.179664409,0.001328066,1.183,1.693,4.099012469
12132,72826,10.46828628,0.000515602,0.000992457,9.67E-06,0.249421764,0.000992634,1.183,1.693,5.817255613
12170,14450,11.88627224,0.000444934,0.000796867,8.65E-06,0.194252751,0.000942588,1.094,1.213,3.734728881
12170,14450,17.87969024,0.001136468,0.000382356,1.06E-05,0.194440602,0.002408662,1.094,1.213,2.587022985
12313,37765,6.870481986,0.000954745,0.000463521,1.40E-05,0.129472671,0.002078825,1.016,1.089,2.557218414
12313,37765,11.50100484,0.001771652,0.000365144,1.54E-05,0.178659423,0.003451458,1.016,1.089,2.26968323
12465,31529,18.84342383,0.001357868,0.000323496,1.22E-05,0.163486317,0.002978636,0.835,0.941,1.845990975
12465,31529,25.9687067,0.000455533,0.001280508,1.32E-05,0.208038531,0.000953532,0.835,0.941,3.672705764
12692,72923,3.337835666,0.000802556,0.000300597,7.49E-06,0.13275301,0.001711009,1.112,1.184,2.238976852
12692,72923,4.914465831,0.002686354,0.000111402,8.92E-06,0.136656015,0.005606939,1.112,1.184,1.363021045
12795,78440,6.978020257,0.004568458,0.000119595,1.66E-05,0.1514484,0.010267587,0.831,0.965,1.151037474
12795,78440,16.40795177,0.002715344,0.000320206,2.75E-05,0.127880698,0.005940882,0.831,0.965,1.883421305
12808,64460,7.522527449,0.003223944,0.000169271,1.39E-05,0.177776863,0.00663252,0.889,1.148,1.629067474
12808,64460,10.80864423,0.003642059,0.000187688,1.65E-05,0.186075407,0.007309891,0.889,1.148,1.715398162
13013,36526,4.051073794,0.001729754,4.76E-05,3.32E-06,0.087658093,0.00385014,0.84,1.171,0.880741294
13013,36526,5.170924761,0.000482541,0.000217069,3.01E-06,0.139098752,0.000984837,0.84,1.171,1.881745811
13037,38800,7.425040871,0.00026982,0.001332219,1.06E-05,0.123586761,0.000536836,0.823,0.769,3.061395652
13037,38800,19.52334539,0.000367783,0.001746857,2.21E-05,0.081801078,0.000723369,0.823,0.769,3.505583807
13537,84163,10.56304236,0.000645762,0.001484563,4.22E-05,0.072478912,0.00147532,0.761,0.758,3.185472133
13537,84163,17.99881079,0.001106796,0.001278956,5.15E-05,0.081169979,0.002251172,0.761,0.758,2.956666125
13813,70433,7.900554334,0.001532762,0.000173377,8.82E-06,0.125555814,0.003415776,0.901,0.851,1.222168325
13813,70433,13.34174671,0.001751143,0.000195659,1.05E-05,0.151602153,0.003984347,0.901,0.851,1.29832864
14517,42323,4.100386445,0.000911854,0.000451954,2.66E-05,0.042491027,0.002152915,1.038,1.242,2.879876569
14517,42323,6.27995688,0.000432369,0.001080752,1.29E-05,0.161555777,0.000932753,1.038,1.242,4.453381792
14700,8070,15.8483616,0.003855802,4.57E-05,4.21E-06,0.219249627,0.008250495,1.134,1.213,0.894845934
14700,8070,67.03071289,0.003070954,0.00012515,8.07E-06,0.264300837,0.006592658,1.134,1.213,1.480066628
14977,55313,13.12625885,0.001943041,0.000127925,6.23E-06,0.193065729,0.004120128,1.118,1.129,1.392762109
14977,55313,117.5551428,0.004833447,0.000189571,1.50E-05,0.405323292,0.01005568,1.118,1.129,1.695451715
16060,21215,5.732777209,0.002149335,0.000160364,1.06E-05,0.122109191,0.004363227,1.153,1.277,1.763803205
16060,21215,12.54133253,0.001651559,0.000292068,1.13E-05,0.249705039,0.003777755,1.153,1.277,2.380334771
16204,13315,6.872702641,0.002030419,0.000242174,1.80E-05,0.105841392,0.004579843,0.864,0.856,1.452924204
16204,13315,12.71528842,0.002489354,0.0002986,2.55E-05,0.098370132,0.0051109,0.864,0.856,1.613333978
16448,75113,4.871371615,0.000278349,0.000674321,5.87E-06,0.131518998,0.000603265,0.996,1.073,3.039053175
16448,75113,9.25108131,0.000188948,0.001417743,1.43E-05,0.060609774,0.000493142,0.996,1.073,4.406602338
16700,4106,3.221137238,0.000540577,0.000224741,3.63E-06,0.155574644,0.001199525,1.245,1.499,2.451026299
16700,4106,13.38909919,0.000885052,0.000336033,6.04E-06,0.245574482,0.001748031,1.245,1.499,2.997075261
16914,58165,6.025864667,0.000368143,0.001154737,1.36E-05,0.147181271,0.000874938,0.94,1.188,4.403148377
16914,58165,11.58140187,0.000570859,0.001166237,1.96E-05,0.135290659,0.001234457,0.94,1.188,4.425019243
17074,45351,30.79636976,0.001788837,0.000362194,1.40E-05,0.260301005,0.004000061,1.16,1.514,3.142690934
17074,45351,49.43109067,0.002248989,0.000408825,1.44E-05,0.414470921,0.004662065,1.16,1.514,3.338873573
17095,2640,3.200414703,0.003154758,4.74E-05,5.02E-06,0.126099355,0.007016597,1.038,1.053,0.790337227
17095,2640,181.9379043,0.001766045,0.000926331,2.26E-05,0.372057176,0.003341623,1.038,1.053,3.495559394
17550,43487,10.00215964,0.002947702,0.00014908,1.46E-05,0.112088826,0.006304814,1.128,1.372,1.827130918
17550,43487,18.978913,0.001567456,0.000415137,2.37E-05,0.090764027,0.003503438,1.128,1.372,3.048985373
17814,14523,5.031651876,0.001249537,0.000605457,2.54E-05,0.112706348,0.00269988,0.959,1.242,3.333254915
17814,14523,30.30594749,0.001047605,0.002086967,4.27E-05,0.255896974,0.002323183,0.959,1.242,6.188489732
18417,54041,9.87736788,0.000192577,0.002245934,2.40E-05,0.057358373,0.00049507,0.851,0.833,4.305750238
18417,54041,22.97485929,0.001925559,0.000364289,2.31E-05,0.101008593,0.003912983,0.851,0.833,1.73409616
18682,61584,50.24575787,0.002508174,0.000475765,2.94E-05,0.210545201,0.005630298,0.795,0.751,1.786657671
18682,61584,94.51160427,0.002848685,0.000647683,4.40E-05,0.174093995,0.005876569,0.795,0.751,2.084618055
18722,43162,4.688061202,0.002790806,0.000110539,1.03E-05,0.127298179,0.006238825,0.915,0.989,1.134120925
18722,43162,140.8103669,0.005166126,0.000421816,3.74E-05,0.39401383,0.011477119,0.915,0.989,2.215456207
18872,83876,5.531339089,0.000237863,0.000535791,4.30E-06,0.112349232,0.000511742,0.84,0.822,2.075270469
18872,83876,29.63980636,0.000487349,0.000649903,8.97E-06,0.138787531,0.001007083,0.84,0.822,2.285606871
19416,29496,3.691986322,0.000492926,0.000366425,4.77E-06,0.168625921,0.001020686,1.406,1.852,3.866684516
19416,29496,10.18312502,0.001804688,0.000176909,7.67E-06,0.178736158,0.003607444,1.406,1.852,2.686716068
20138,61177,4.544536058,0.003957521,7.77E-05,9.28E-06,0.121990365,0.00791196,0.997,1.435,1.379337645
20138,61177,7.591332012,0.000714547,0.00057018,1.15E-05,0.140029728,0.001491556,0.997,1.435,3.737344917
20224,1894,5.202314869,0.003777224,0.000113942,1.19E-05,0.154960265,0.007825708,0.905,1.227,1.428539188
20224,1894,10.75380956,0.003513672,0.000205563,1.70E-05,0.206390495,0.007291604,0.905,1.227,1.918769585
20245,27318,8.515242342,0.001036213,0.000653921,1.32E-05,0.245542718,0.002016344,1.385,2.018,5.6284526
20245,27318,19.35729803,0.001667555,0.000640792,2.20E-05,0.203049138,0.003396932,1.385,2.018,5.571663517
20747,26336,3.163186406,0.00068627,0.000488377,1.58E-05,0.069387657,0.001573348,0.613,0.618,1.489606099
20747,26336,8.409147735,0.001759486,0.00032372,2.53E-05,0.071673467,0.00389696,0.613,0.618,1.212770355
20783,2270,20.26299299,0.003029942,0.00024062,1.73E-05,0.197751665,0.006325521,1.129,1.321,2.234980062
20783,2270,34.11156205,0.004521579,0.000231089,1.84E-05,0.307211959,0.008749946,1.129,1.321,2.190269035
21458,14658,4.41855481,0.002928259,5.31E-05,4.02E-06,0.169513216,0.005897761,1.218,1.622,1.288643191
21458,14658,13.38531739,0.008509349,3.17E-05,6.14E-06,0.227917506,0.017698462,1.218,1.622,0.995692859
21563,60771,18.19730505,0.001892633,0.000493494,2.13E-05,0.226855026,0.004084355,0.9,1.253,3.035968312
21563,60771,32.48824285,0.000801816,0.001698652,2.56E-05,0.284678928,0.00169126,0.9,1.253,5.632596452
21638,23198,7.436478456,0.002870122,9.23E-05,9.17E-06,0.098927353,0.005867937,0.731,0.759,0.795540389
21638,23198,11.35507639,0.003200101,0.00010436,9.72E-06,0.138436286,0.006596563,0.731,0.759,0.845693736
22167,74262,15.9395363,0.000203181,0.004202824,2.33E-05,0.151208898,0.000441786,0.814,0.787,5.564813918
22167,74262,39.21088426,0.000609884,0.002668605,3.33E-05,0.187449743,0.001131223,0.814,0.787,4.434270657
23073,51850,3.844246171,0.000858986,0.000140597,3.55E-06,0.124809902,0.001675443,1.189,1.211,1.566163439
23073,51850,7.665898222,0.00138378,0.000109871,4.96E-06,0.125763417,0.003045694,1.189,1.211,1.384495578
24098,47256,6.351787695,0.000907432,0.000478852,1.24E-05,0.143197643,0.001890637,0.928,1.139,2.718503499
24098,47256,18.88250355,0.004443407,0.000174033,2.06E-05,0.165229019,0.009390108,0.928,1.139,1.638872066
24511,70245,6.850898461,0.004212271,0.000184153,1.83E-05,0.226593531,0.009153489,1.25,1.832,2.711565622
24511,70245,37.78834164,0.006516854,0.000338674,3.79E-05,0.379497534,0.014344003,1.25,1.832,3.677238676
24669,30347,5.702276359,0.003794184,6.54E-05,8.39E-06,0.126182306,0.008588113,1.008,0.961,0.847422242
24669,30347,15.13114293,0.002830736,0.000152146,1.33E-05,0.134181707,0.006143319,1.008,0.961,1.292883179
24693,28715,3.307991985,0.000942421,0.00057064,2.69E-05,0.066475736,0.002240845,0.733,0.728,1.896783788
24693,28715,16.84823148,0.000742809,0.001860167,4.86E-05,0.107662542,0.001704062,0.733,0.728,3.424622146
24863,20044,7.389067198,0.001228906,0.000513646,2.14E-05,0.101259164,0.002508664,0.713,0.694,1.715523181
24863,20044,12.52176929,0.003558393,0.000227907,2.48E-05,0.133731418,0.007581272,0.713,0.694,1.142731087
24870,25891,15.24952754,0.002909405,0.00037279,3.17E-05,0.13629205,0.006165628,0.921,1.096,2.308064683
24870,25891,81.76544215,0.003111178,0.000861521,5.46E-05,0.257111596,0.007068997,0.921,1.096,3.508721657
24904,84903,10.08396207,0.001783943,0.000527952,3.16E-05,0.100078005,0.00361558,0.837,0.801,2.007405252
24904,84903,65.10835488,0.000947753,0.002684685,5.11E-05,0.261436928,0.002083213,0.837,0.801,4.5267286
25045,32310,7.990959869,0.000874785,0.000291134,5.89E-06,0.184943548,0.001676221,1.02,1.244,2.31511464
25045,32310,15.21361506,0.001155872,0.000292038,7.69E-06,0.206513941,0.00234001,1.02,1.244,2.318704116
25099,55801,5.265442022,0.004163812,3.55E-05,3.99E-06,0.165002802,0.008625185,1.231,1.421,0.923750326
25099,55801,275.8441302,0.009814518,0.000148526,1.79E-05,0.607782246,0.019445029,1.231,1.421,1.88886169
25235,8125,17.82586996,0.001291597,0.000852714,3.33E-05,0.150974038,0.002952632,0.693,0.668,2.127567793
25235,8125,66.63358415,0.001326731,0.002194026,0.000106828,0.077397184,0.003106926,0.693,0.668,3.412735579
25433,5737,9.759073863,0.004641702,0.000225487,2.94E-05,0.157680247,0.010041775,1.066,1.283,2.101321653
25433,5737,49.53386613,0.006754003,0.000383684,4.77E-05,0.327677821,0.014550782,1.066,1.283,2.741062685
26018,26117,6.377600267,0.00104696,0.001098341,3.54E-05,0.121995401,0.002161065,0.818,0.84,3.03635976
26018,26117,19.60347591,0.002694102,0.000791989,5.14E-05,0.179736586,0.005404073,0.818,0.84,2.578363376
26147,60940,13.0947144,0.001222535,0.000199985,1.60E-05,0.036767976,0.002651564,0.82,0.823,1.269416011
26147,60940,28.82098284,0.00372948,8.39E-05,1.08E-05,0.108667754,0.00811467,0.82,0.823,0.822153181
26159,5714,20.84802127,0.001909308,0.000243275,1.02E-05,0.206777325,0.003714034,1.02,0.99,1.684182873
26159,5714,43.50055536,0.001003683,0.000708165,2.09E-05,0.102898381,0.002007619,1.02,0.99,2.873476695
26453,8841,13.01988494,0.001290222,0.000657109,2.62E-05,0.14760204,0.003000694,1.026,1.064,2.974853858
26453,8841,34.99971577,0.003266782,0.000502442,3.47E-05,0.235704023,0.006706842,1.026,1.064,2.601296609
26473,63227,8.314530942,0.00269624,0.000145473,1.01E-05,0.171777164,0.005485036,1.036,1.082,1.423388387
26473,63227,15.96033791,0.00168147,0.000318579,1.34E-05,0.190928893,0.003590474,1.036,1.082,2.106402883
26761,45004,6.609285264,0.004353306,6.35E-05,8.60E-06,0.149679409,0.009934288,1.191,1.192,1.036256651
26761,45004,9.432359856,0.005060249,7.22E-05,1.06E-05,0.139569673,0.010423854,1.191,1.192,1.104762859
26794,19271,12.64243343,0.004605563,6.30E-05,6.62E-06,0.253718721,0.010238068,1.231,1.567,1.356945739
26794,19271,21.27890671,0.000996582,0.000387435,1.14E-05,0.148829596,0.002315927,1.231,1.567,3.364136499
26801,76191,5.767064332,0.000943803,0.000326433,8.68E-06,0.159706163,0.002033173,0.9,1.076,2.120384109
26801,76191,35.97326378,0.002424393,0.000343367,2.00E-05,0.194679446,0.00513901,0.9,1.076,2.174688761
26887,28337,4.373212711,0.001495139,0.000328359,1.26E-05,0.214468703,0.003413765,1.351,1.986,3.925174267
26887,28337,6.234696941,0.002363176,0.000266019,2.37E-05,0.091749335,0.005345954,1.351,1.986,3.532979853
26958,35428,7.980125935,0.00021352,0.000497511,3.95E-06,0.095147789,0.000469297,1.026,1,2.432802354
26958,35428,26.77981255,0.00041993,0.000572887,6.03E-06,0.212238477,0.000958889,1.026,1,2.610597103
27022,60305,7.922189067,0.000821835,0.00044535,9.62E-06,0.166265707,0.001707115,0.984,1.221,2.810422775
27022,60305,29.32803915,0.001843388,0.000417946,1.69E-05,0.222588163,0.003853854,0.984,1.221,2.722583242
27112,72750,5.485750808,0.002036858,0.000208823,1.45E-05,0.111738381,0.00437906,0.978,0.958,1.509942444
27112,72750,9.657952772,0.001109165,0.000963282,3.49E-05,0,0.000364359,0.978,0.958,3.243004037
27954,70404,6.852720378,0.001970495,0.000444038,2.94E-05,0.125866919,0.004467062,0.778,0.79,1.815694007
27954,70404,24.50867031,0.001663674,0.001052829,5.14E-05,0.153126455,0.003808703,0.778,0.79,2.795833065
28328,83824,7.942064501,0.000835455,0.001122737,2.80E-05,0.133334584,0.001761176,0.892,0.847,3.095478247
28328,83824,11.71201427,0.000934814,0.001207804,3.24E-05,0.151361165,0.002042285,0.892,0.847,3.21060547
28339,12574,3.607426576,0.001069794,0.000805926,2.13E-05,0.175633614,0.002137933,1.194,1.614,4.997541624
28339,12574,4.924158972,0.001288284,0.000812419,2.42E-05,0.183968658,0.002488216,1.194,1.614,5.017632441
28435,63967,10.20784433,0.003492844,0.000112705,1.31E-05,0.115138975,0.007449836,0.866,0.836,0.968017624
28435,63967,18.69135657,0.001395089,0.00040133,1.50E-05,0.165728194,0.002960322,0.866,0.836,1.826679351
28714,41377,12.3953485,0.003294677,0.000165163,1.61E-05,0.149182157,0.00720552,0.911,0.857,1.201275447
28714,41377,36.67166922,0.001188679,0.000961326,2.48E-05,0.227102065,0.00246241,0.911,0.857,2.898153855
28833,76903,14.64297192,0.001167163,0.000951519,3.28E-05,0.135666361,0.002465797,0.803,0.768,2.583896986
28833,76903,120.0965223,0.005543029,0.000681941,6.63E-05,0.298289436,0.010959624,0.803,0.768,2.187458434
28956,34733,3.091051273,0.000459311,0.00144568,4.66E-05,0.034429658,0.00101928,0.631,0.618,2.562889563
28956,34733,161.7599851,0.003769343,0.001433039,0.000102339,0.276688589,0.007978963,0.631,0.618,2.551659864
29427,9175,23.8904818,0.000266243,0.000984744,6.67E-06,0.163039986,0.000568984,0.942,1.18,4.038769597
29427,9175,33.11474241,0.000493476,0.000596727,6.24E-06,0.261013003,0.001082001,0.942,1.18,3.14394691
29657,8436,3.399346581,0.000493934,0.001189273,2.58E-05,0.072319918,0.00108747,0.916,0.859,3.231017392
29657,8436,5.729030608,0.00094916,0.000906217,5.40E-05,0.043778994,0.002231115,0.916,0.859,2.82042473
30090,21140,7.288060533,0.001031818,0.000291373,7.39E-06,0.214361315,0.002265556,1.09,1.398,2.602776281
30090,21140,9.999490928,0.002261084,0.000150501,8.70E-06,0.208707577,0.005081803,1.09,1.398,1.870607111
30203,56562,31.71212998,0.003237159,0.000281155,2.30E-05,0.198611668,0.007152844,0.822,0.896,1.638649359
30203,56562,96.78540126,0.004141874,0.000436655,3.53E-05,0.286145712,0.008832896,0.822,0.896,2.04212687
30277,57206,3.861992692,0.000301622,0.00147624,1.66E-05,0.094699948,0.000653118,0.722,0.699,2.92928049
30277,57206,15.42840316,0.001190646,0.000824205,2.86E-05,0.124530921,0.002371644,0.722,0.699,2.188769376
30321,57504,89.44337721,0.003525527,0.00097978,6.92E-05,0.269589288,0.007542622,0.758,0.734,2.505911441
30321,57504,226.2453868,0.006560546,0.000875315,0.000115663,0.232357185,0.013975821,0.758,0.734,2.36855608
30523,20828,5.194762923,0.00046534,0.00199441,3.22E-05,0.109492338,0.001020889,0.84,0.942,4.588423232
30523,20828,18.7602144,0.001721157,0.001090307,8.03E-05,0.071670792,0.003838768,0.84,0.942,3.392584445
30551,71843,8.732257164,0.000223894,0.000718814,4.68E-06,0.137271527,0.000465685,0.961,0.985,2.880380412
30551,71843,30.67352905,0.001749617,0.000164339,1.29E-05,0.070485325,0.00398222,0.961,0.985,1.377246478
30970,65187,34.93350588,0.003277639,0.000402175,2.19E-05,0.308939298,0.006305482,1.16,1.753,3.834375188
30970,65187,54.68097789,0.004979667,0.000324995,2.36E-05,0.429745897,0.009847294,1.16,1.753,3.446874673
31247,19469,36.45754336,0.001413733,0.001012381,3.50E-05,0.172688502,0.002870968,0.8,0.772,2.679134395
31247,19469,120.3762001,0.003409701,0.000879918,6.21E-05,0.187667002,0.006493477,0.8,0.772,2.497720158
31801,76527,6.674919645,0.000534708,0.001249765,3.70E-05,0.061492985,0.001368205,0.92,0.886,3.416278439
31801,76527,187.9738297,0.003959092,0.001257515,7.89E-05,0.342483392,0.008007037,0.92,0.886,3.426853953
31940,9705,8.602822249,0.000329369,0.002275968,2.19E-05,0.124637178,0.000659564,0.77,0.737,3.834916003
31940,9705,31.51194241,0.000565697,0.002795955,3.65E-05,0.182015781,0.001142223,0.77,0.737,4.250479138
32082,64397,13.17969139,0.000947662,0.001355011,3.78E-05,0.12402819,0.001903303,0.646,0.641,2.573562253
32082,64397,34.71567528,0.000415567,0.005719835,5.41E-05,0.179019367,0.000846619,0.646,0.641,5.287557186
